id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
661667891313888463,Top location: Private and clean budget cabana,50944698,Claudia,Stann Creek,Stann Creek Mainland,16.514288757313658,-88.36696185171604,Entire home/apt,64,1,75,2025-02-24,2.82,3,326,29,
661675253045149245,Dream Valley Belize,27597123,Dream,Cayo,Cayo,17.241514085038645,-88.85513584183352,Entire home/apt,,2,1,2022-08-16,0.03,5,0,0,
663697787120562592,Spacious family friendly home!,323979929,Jacqueline,Cayo,Cayo,17.2685,-88.7632,Entire home/apt,454,1,11,2025-03-05,0.46,1,80,6,
663752701065614278,Lovely Penthouse Apartment in the Garden City,444489014,Breandon,Cayo,Cayo,17.2422,-88.77633,Entire home/apt,322,1,69,2025-02-27,2.10,5,0,9,
664284092657340870,"Including Tours! Snorkeling, Fishing & Dinning",38941553,Iz,Belize,Belize Islands,18.043809,-87.893052,Entire home/apt,622,5,2,2025-02-08,0.08,3,346,1,
664567447564570048,Private Pool Lake House! Minutes from Airport,73103368,Michelle,Belize,Belize Mainland,17.57308,-88.33759,Entire home/apt,331,2,32,2025-03-01,0.99,1,146,11,
665163602982087275,Cozy 2nd Floor Casita. Close to town. On the river,468004871,Melissa,Belize,Belize Islands,17.930369,-87.958732,Entire home/apt,161,1,52,2025-03-05,1.84,2,296,41,
665217287810694899,1st Floor Casita. Close to town. On the river!,468004871,Melissa,Belize,Belize Islands,17.930818771993312,-87.9584957883606,Entire home/apt,159,1,50,2025-03-01,2.03,2,321,34,
666519624518407030,Dream Valley Belize,27597123,Dream,Cayo,Cayo,17.24202,-88.85601,Entire home/apt,,1,0,,,5,0,0,
666520950581488265,Dream Valley Belize,27597123,Dream,Cayo,Cayo,17.24175,-88.8559,Entire home/apt,,1,0,,,5,0,0,
666520992605414698,Dream Valley Belize,27597123,Dream,Cayo,Cayo,17.24029,-88.85582,Entire home/apt,,2,0,,,5,0,0,
667284509238133392,"GOLD STANDARD, Adults Only - pool/bikes/taco bar",210934594,Pur,Belize,Belize Islands,17.93963908058354,-87.94983179804058,Private room,,1,12,2025-02-23,0.38,10,325,2,
667298077081049143,"GOLD STANDARD, Adults only, private plunge pool",210934594,Pur,Belize,Belize Islands,17.939597656292076,-87.94981045871319,Private room,451,1,13,2024-11-23,0.49,10,292,6,
667315419487046417,Pool/bikes/taco bar/Tapir/Iguana,210934594,Pur,Belize,Belize Islands,17.93960818377664,-87.94982978054279,Private room,426,1,92,2025-03-03,2.91,10,316,38,
667404138023047262,Villa Cayo Guest House # 2,37610562,Virginia,Cayo,Cayo,17.15291,-89.08043,Entire home/apt,264,3,3,2025-03-20,1.50,6,340,3,
668328501787091141,Castello Stone House,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,17.014057718866727,-88.48574079573154,Entire home/apt,369,2,0,,,12,167,0,
669203923326069580,"Entire Alux House -5 separate units, 5 bed, 6 bath",460485940,Judy,Stann Creek,Stann Creek Mainland,16.51546,-88.3657,Entire home/apt,1507,1,3,2024-05-03,0.15,7,296,2,
669204049902538507,"#4-5 Alux House: 2 Bed, 3 Bath, 2 units for groups",460485940,Judy,Stann Creek,Stann Creek Mainland,16.515,-88.36636,Entire home/apt,579,1,10,2025-02-18,0.39,7,330,3,
669204196545331403,"#4 Fanciful Flat-1 Bed/2B, AC in bedroom, kitchen.",460485940,Judy,Stann Creek,Stann Creek Mainland,16.51373,-88.36726,Entire home/apt,354,1,30,2025-02-11,0.94,7,335,8,
670392050340614838,Rio Mantra-1 OR 2 Bedroom with a pool by the river,15273468,Alma,Cayo,Cayo,17.14594,-89.05726,Entire home/apt,563,2,81,2025-03-19,2.79,11,283,40,
670912000485979369,Modern Colonial Studio Apartment,325080165,Roshanne,Cayo,Cayo,17.16374,-89.07286,Entire home/apt,121,1,82,2025-03-03,2.53,1,276,27,
671814188898802437,Luxury/Modern two bedroom groundfloor apartment.,387256925,Julie-Ann,Belize,Belize Mainland,17.50871,-88.22007,Entire home/apt,144,2,45,2025-03-04,1.40,3,358,18,
671975501605687647,Lovely/Modern one bedroom apartment,387256925,Julie-Ann,Belize,Belize Mainland,17.50841,-88.22076,Entire home/apt,115,2,34,2025-02-24,1.09,3,339,12,
672725667404449672,Cozy bedroom with waterfront view,469897378,Miguel,Belize,Belize Mainland,17.562723404400572,-88.28865882714487,Private room,,1,39,2023-09-23,1.24,1,0,0,
673194339628586567,Cool Breeze Cabanas-Beachy Suite,305079870,Simone,Stann Creek,Stann Creek Mainland,16.51504,-88.36609,Entire home/apt,263,2,34,2025-03-17,1.09,2,254,14,
675428455513105585,The Woodpecker House!*Free Shuttle,297195087,Rachael,Belize,Belize Mainland,17.57419,-88.33713,Entire home/apt,110,1,77,2025-03-01,2.45,2,341,46,
675652562221847754,Lovely 1-bedroom rental unit with free parking,436826051,Lloyd,Belize,Belize Mainland,17.48189,-88.24317,Entire home/apt,165,1,4,2025-01-01,0.12,7,365,1,
675875134400476337,Paradise Hill Guesthouse: Suite 1,470733865,Patricia,Cayo,Cayo,17.12335,-89.05619,Entire home/apt,,1,2,2022-12-27,0.07,4,365,0,
677548045655730848,Luxury villa + chef + pool + beautiful gardens,463384893,Kelly,Cayo,Cayo,17.20429,-88.95801,Entire home/apt,1297,2,45,2025-03-17,1.79,1,208,20,
678205848286669434,Lovely 2 bedroom Home close to the airport.,77496751,Mike And Janine,Belize,Belize Mainland,17.57479,-88.3387,Entire home/apt,150,10,0,,,1,179,0,
679613112913516077,"Firefly, The - Amazing Modern Tiny House with Pool",604999,Bobbi,Belize,Belize Islands,17.73734,-88.02927,Entire home/apt,269,2,19,2024-12-26,0.93,18,346,13,
681749126346935383,"Luxury beachfront home with pool, gym, more!",1120393,Barbara,Belize,Belize Islands,17.881713045781158,-87.99058407032776,Entire home/apt,2199,4,35,2025-03-08,1.24,24,230,17,
682138762239171765,"Normlin - Tiny, Beach side home",473188823,Avery,Stann Creek,Stann Creek Mainland,16.56886,-88.36633,Entire home/apt,107,2,10,2024-02-23,0.32,1,15,0,
682192687737055162,Spacious 2BR Mara Laguna 1st-Floor | Patio,76414486,Vacasa Belize,Belize,Belize Islands,17.93528,-87.95588,Entire home/apt,306,3,18,2025-02-22,0.64,204,355,10,
684063153007968960,Stylish 1BR Oceanview Mara Laguna 2nd-Floor,76414486,Vacasa Belize,Belize,Belize Islands,17.93358,-87.95578,Entire home/apt,,3,9,2025-02-27,0.29,204,343,6,
684180734674117863,Beautiful 1BR Oceanfront Caribe Island 1st-Floor,76414486,Vacasa Belize,Belize,Belize Islands,17.89195,-87.9794,Entire home/apt,267,1,25,2025-03-11,0.91,204,345,18,
686850500124291886,1 bedroom apt 5 mins from Int airport Ladyville,29266136,Rhonda,Belize,Belize Mainland,17.5552159,-88.314212,Entire home/apt,173,3,13,2023-02-19,0.44,1,364,0,
691355458655445507,Beachfront Home Kissin' the Caribbean,468000393,Lori,Stann Creek,Stann Creek Mainland,16.61904,-88.35311,Entire home/apt,1195,1,8,2025-01-04,0.34,1,317,3,
691883821574466306,"Family House: All Six Suites, Adults only",71120105,Joan,Belize,Belize Islands,17.93432,-87.95415,Private room,,3,0,,,7,213,0,
692671991789830552,Comfy Caribbean Condo. Steps from beach & pool!,655712,Jason,Belize,Belize Islands,17.889946842593993,-87.98096337163282,Entire home/apt,,3,0,,,1,0,0,
692855202026607760,Studio Apartment near the University of Belize,474869753,Amani Garden,Cayo,Cayo,17.24086,-88.76393,Entire home/apt,80,1,81,2025-02-18,2.59,3,335,40,
693487248482248462,Adorable cozy cabins in the heart of Caye caulker.,475000758,Sandy,Belize,Belize Islands,17.7611578,-88.02774869999999,Private room,144,1,23,2023-04-09,0.74,3,325,0,
694428314125536696,Seaview 4 Bed 4 Bath Apartment in Belize City,149219311,Hipolito,Belize,Belize Mainland,17.4953466,-88.1816728,Entire home/apt,470,1,66,2025-03-02,2.33,4,331,24,
695007906747835465,Ohana beach apartment in Placencia - First level,79521004,Isabelle,Stann Creek,Stann Creek Mainland,16.52405052921636,-88.36867146534416,Entire home/apt,375,1,43,2025-03-19,1.59,5,273,15,
695014126901686747,Ohana Beach apartment in Placencia - second Level,79521004,Isabelle,Stann Creek,Stann Creek Mainland,16.52398189748072,-88.36855355057727,Entire home/apt,375,1,44,2025-03-21,1.70,5,242,24,
695513706202512795,"Luxury 2-Bedrooms, ocean view, serviced apartment",427948310,Giambattista,Belize,Belize Islands,17.73821,-88.02436,Entire home/apt,1138,1,1,2024-02-12,0.07,8,324,0,
697053179641400994,Lita's Cozy Home,475796273,Sayra,Belize,Belize Mainland,17.55225,-88.28161,Entire home/apt,202,2,6,2025-03-08,0.24,1,363,1,
697263362243885697,"UpperWest Cabins (San Ignacio, Cayo) -Coco Cabin",202369165,Henry,Cayo,Cayo,17.125848025434873,-89.0973511710763,Entire home/apt,105,1,36,2025-03-18,1.15,4,362,17,
697376029485070031,All shades  of Blu,249277530,Carmen,Belize,Belize Islands,17.7655,-88.02473,Entire home/apt,723,3,61,2025-03-09,2.26,5,261,28,
700869870352162945,Spacious Apartment Near the University of Belize,474869753,Amani Garden,Cayo,Cayo,17.24211910272502,-88.76129264979195,Entire home/apt,80,1,0,,,3,345,0,
701486258442741898,cheerful 2-bedroom vacation Home with utillites,476709141,Arnando,Corozal,Corozal,18.3548119,-88.14255849999999,Entire home/apt,,1,0,,,1,0,0,
704461983991330739,Your Perfect Luxury Villa Getaway in Belize,477203582,Rodolfo,Stann Creek,Stann Creek Mainland,16.60517,-88.35468,Entire home/apt,200,1,14,2024-06-29,0.55,7,326,3,
704462217998921021,Tropical Getaway Luxury Villa in Belize,477203582,Rodolfo,Stann Creek,Stann Creek Mainland,16.60517,-88.35468,Entire home/apt,197,1,4,2023-07-16,0.14,7,324,0,
704462348323788986,Alterhome,477203582,Rodolfo,Stann Creek,Stann Creek Mainland,16.60517,-88.35468,Entire home/apt,570,1,5,2023-05-13,0.20,7,295,0,
704800950269097937,"Best Combo of the Water, the Jungle, & Urban Life",477351269,Alicia,Corozal,Corozal,18.44796,-88.31487,Entire home/apt,137,2,1,2022-09-11,0.03,6,365,0,
706547537856064493,The Garden Modern King Studio Best Rooftop Views,444062147,Aldo,Belize,Belize Islands,17.733200642573745,-88.03167318509985,Entire home/apt,187,2,33,2025-03-10,1.22,4,259,14,
707896946695350202,The Reef Modern 1 Queen br best island views,444062147,Aldo,Belize,Belize Islands,17.732502080384204,-88.03114285997445,Entire home/apt,194,2,64,2025-03-16,2.29,4,251,20,
708819700096638186,Large double bedroom with great wide space.,421322150,Kirsten,Belize,Belize Mainland,17.5043654,-88.1907743,Private room,228,1,35,2025-03-20,1.23,14,265,12,
708845217798079133,1 Standard Bedroom for two on the lower flat.,421322150,Kirsten,Belize,Belize Mainland,17.5043654,-88.1907743,Private room,172,1,18,2024-12-21,0.59,14,275,5,
708946892867286632,Regular Double bedroom for four.,421322150,Kirsten,Belize,Belize Mainland,17.502626085808483,-88.19129291921854,Private room,212,1,27,2025-03-09,1.01,14,271,7,
709226681950379883,The Toucan Guest House (Gold Standard Certified),137081587,Maureen,Stann Creek,Stann Creek Mainland,16.82796,-88.35736,Entire home/apt,182,5,9,2025-03-13,0.34,1,354,5,
709348821310119304,Penthouse 1 bedroom King amazing views,444062147,Aldo,Belize,Belize Islands,17.732791879828174,-88.03238355717771,Entire home/apt,303,2,27,2025-03-13,1.05,4,0,4,
709434912285118097,Luxury-8 Person Villa-Beach Front-Pool-Fully Gated,477698500,Stephanie,Stann Creek,Stann Creek Mainland,16.64143,-88.32567,Entire home/apt,847,2,27,2025-02-12,0.97,2,328,10,
709436031522601997,Villa 99-Safari-Beachfront Villa-Pool-2 Bedroom,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.64651,-88.31846,Entire home/apt,632,2,3,2025-01-11,0.11,99,275,2,
709436116819518550,Villa 99-Sun Suite Studio-Beachfront-Pool,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.64651,-88.31846,Entire home/apt,329,2,4,2025-01-11,0.15,99,312,2,
709436191435164802,Villa 99-Octopus/Safari-Beachfront-Pool-3 Bedroom,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.64651,-88.31846,Entire home/apt,862,2,3,2023-06-19,0.11,99,275,0,
709437481370018191,TBS 36A Beachside Resort Condo-Pool-Studio unit,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.55831,-88.3623,Entire home/apt,268,2,1,2024-11-03,0.21,99,248,1,
709437553806329902,TBS 34 Beachside-Resort Style Condo-Pool-1 Bedroom,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.55831,-88.3623,Entire home/apt,307,2,3,2024-02-22,0.17,99,258,0,
709437624865787081,TBS 34B Beach Resort Style Condo-Pool 3rd Floor,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.55831,-88.3623,Entire home/apt,322,2,0,,,99,304,0,
709437693719641505,"TBS 33 Beachside-Resort Style with Pool, 2 Bedroom",261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.55831,-88.3623,Entire home/apt,438,2,7,2024-10-18,0.29,99,292,2,
709437777008927831,TBS 35 Beachside Resort Style Condo-Pool-3 Bedroom,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.55831,-88.3623,Entire home/apt,609,2,4,2024-12-26,0.26,99,301,3,
709437863918455288,TBS 32 Beachside Resort Style-1 Bedroom with Pool,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.55831,-88.3623,Entire home/apt,293,2,6,2024-09-28,0.38,99,303,3,
709438277058077114,"Ceiba Beach Resort. Beach Cabana, Placencia",465032252,Laura,Stann Creek,Stann Creek Mainland,16.6156,-88.35376,Private room,621,1,2,2025-01-17,0.14,7,279,1,
710822675249197378,"Perfect, quiet Spanish Lookout, centrally located",175434051,Debbie,Cayo,Cayo,17.28196579617461,-88.99774499237537,Entire home/apt,117,1,23,2025-03-17,0.79,7,358,10,
710825907765911102,"Perfect, quiet Spanish Lookout, centrally located",175434051,Debbie,Cayo,Cayo,17.282741799599048,-88.99757232517004,Entire home/apt,117,1,14,2024-08-15,0.46,7,351,9,
710862858244203399,1BR Mayan Falls | Balcony | Pool | Kitchenette,76414486,Vacasa Belize,Belize,Belize Islands,17.73654,-88.02881,Entire home/apt,91,1,23,2025-01-17,0.85,204,349,8,
711127110461876075,Lovely 1 bedroom vacation rental with free parking,315936854,Yiu Wah,Belize,Belize Islands,17.73799461064291,-88.02735898643732,Private room,173,2,0,,,8,356,0,
711568342821908243,Little Harvest Caye,72483617,Kathleen,Stann Creek,Stann Creek Mainland,16.51775,-88.36937,Entire home/apt,7860,6,0,,,33,198,0,
711569936484397599,The Enclave on Placencia Caye,72483617,Kathleen,Stann Creek,Stann Creek Mainland,16.52157,-88.37058,Entire home/apt,,6,0,,,33,254,0,
711575176173285308,Gladden Private Island,72483617,Kathleen,Stann Creek,Stann Creek Mainland,16.51833,-88.36999,Entire home/apt,7380,4,0,,,33,231,0,
711575931329391526,Valley Stream Private Eden,72483617,Kathleen,Cayo,Cayo,17.08996,-88.62248,Entire home/apt,7380,3,0,,,33,312,0,
711576668689303732,Villa Island Time,72483617,Kathleen,Stann Creek,Stann Creek Mainland,16.51018,-88.36199,Entire home/apt,2018,4,1,2024-05-04,0.09,33,150,1,
713278732722008056,Save by Renting 1-4 Bedroom(s) in a Cozy Home,477351269,Alicia,Corozal,Corozal,18.44617,-88.3155,Private room,81,3,1,2023-08-17,0.05,6,365,0,
715310676174723730,Lovely 1-bedroom condo right on Caribbean shore 31,5711756,Snezhana,Belize,Belize Islands,17.74207843687828,-88.02375071173745,Entire home/apt,226,1,60,2025-03-03,4.01,1,305,49,
716686652614796987,Lovely 2 bedroom condo with 1 king plush mattress,254221384,Tobin,Stann Creek,Stann Creek Mainland,16.980235,-88.229906,Entire home/apt,171,1,7,2024-11-19,0.26,2,344,1,
717819774281662645,Furnished 5-bedroom Home in a Beautiful Community,477351269,Alicia,Corozal,Corozal,18.447999687148226,-88.31189509098509,Entire home/apt,274,2,2,2024-02-29,0.10,6,365,0,
717835782235648364,Furnished 4-bedroom Home Elevated on the 2nd Floor,477351269,Alicia,Corozal,Corozal,18.44523,-88.31507,Entire home/apt,194,2,2,2023-06-26,0.07,6,365,0,
718791526019226967,"Gold Standard, Adults only, private plunge pool",210934594,Pur,Belize,Belize Islands,17.939627473544995,-87.9498209664803,Private room,417,1,29,2025-01-14,0.96,10,312,11,
719507810542414754,Lovely apartment with a furnished kitchen,423855651,Amberly,Cayo,Cayo,17.24714,-88.99521,Entire home/apt,154,1,16,2025-02-16,0.55,2,313,10,
721943336645546508,Amani Garden - Studio C,474869753,Amani Garden,Cayo,Cayo,17.24026,-88.7632,Entire home/apt,73,1,64,2025-03-07,2.12,3,364,29,
723077571891973397,Beachfront Villa with Long Private Pier and Pool!,46012704,Equity Residences,Belize,Belize Islands,17.97947,-87.92376,Entire home/apt,2613,4,10,2025-03-08,0.38,1,173,8,
723968170313626899,"Beautiful beach front 2 bed, 2 bath",480888688,Carole,Belize,Belize Islands,17.89715763018659,-87.97775933755065,Entire home/apt,468,3,0,,,11,276,0,
725553327573830189,Comfy Room at Tropical Paradise Hotel #2,406013307,Ramon,Belize,Belize Islands,17.739948,-88.02488,Private room,151,1,38,2025-03-04,1.32,28,256,13,
725582891948695880,Comfy Room at Tropical Paradise Hotel #1,406013307,Ramon,Belize,Belize Islands,17.739948,-88.02488,Private room,,1,11,2025-02-12,0.37,28,256,4,
726867761971316308,Upper-Floor 30 Steps To Beach@SapphireBeachResort,357890392,Azul,Belize,Belize Islands,18.03454,-87.89577,Entire home/apt,271,3,5,2025-01-21,0.19,29,287,3,
726896541135957322,3BR Beachside Suite @ Sapphire Beach Resort,357890392,Azul,Belize,Belize Islands,18.03637,-87.89667,Entire home/apt,634,3,10,2025-03-17,0.67,29,242,8,
726919233449535070,2BR Bungalow Casa Sol Y Mar@Sapphire Beach Resort,357890392,Azul,Belize,Belize Islands,18.03502,-87.89646,Entire home/apt,543,3,1,2025-01-14,0.43,29,253,1,
727598405046622630,1BR Casa De Seaclusion @ Sapphire Beach Resort,357890392,Azul,Belize,Belize Islands,18.03604,-87.89569,Entire home/apt,252,3,2,2024-04-14,0.15,29,259,1,
727615420693473728,"""Casa De Joy"" Upper Floor @ Sapphire Beach Resort",357890392,Azul,Belize,Belize Islands,18.03459,-87.89543,Entire home/apt,271,3,5,2025-01-08,0.19,29,288,1,
727634482402130067,"Poolside ""Casita Caribe"" @ Sapphire Beach Resort",357890392,Azul,Belize,Belize Islands,18.03517,-87.8957,Entire home/apt,252,3,4,2024-04-26,0.31,29,284,2,
727646045954381836,Casita Sol Mate @ Sapphire Beach Resort,357890392,Azul,Belize,Belize Islands,18.03641,-87.89562,Entire home/apt,252,3,3,2024-07-29,0.25,29,284,3,
727653857591950868,"Upper-Floor, by pool bar @ Sapphire Beach Resort",357890392,Azul,Belize,Belize Islands,18.03514,-87.89649,Entire home/apt,301,3,1,2024-07-29,0.13,29,288,1,
728080167467986182,Luxury Studio with Beach Access in Belize,477203582,Rodolfo,Stann Creek,Stann Creek Mainland,16.60517,-88.35468,Entire home/apt,184,1,33,2025-03-06,1.13,7,304,9,
728080644334056779,Lionfish your refuge in the heart of paradise,477203582,Rodolfo,Stann Creek,Stann Creek Mainland,16.6051702,-88.3546793,Entire home/apt,283,1,9,2025-03-01,0.32,7,307,3,
728154550188574159,"Lovely 2 Beth, 2 bath, first floor, amazing view",480888688,Carole,Belize,Belize Islands,17.88915093190825,-87.98106014136962,Entire home/apt,585,3,0,,,11,82,0,
728245677005657171,Beautiful beach front condo 2 bed 2 bath with pool,480888688,Carole,Belize,Belize Islands,17.889143887385345,-87.9811962898125,Entire home/apt,468,3,0,,,11,172,0,
728296238387281310,Beautiful condo on the beach with pool 3bd-3bath,480888688,Carole,Belize,Belize Islands,17.889232612886055,-87.9811459720581,Entire home/apt,627,3,2,2024-01-06,0.07,11,122,0,
728913867182269079,Caribbean Village 1 bedroom Apartment  Shared Pool,125883217,Christina,Stann Creek,Stann Creek Mainland,16.84115,-88.2744,Entire home/apt,428,1,3,2024-05-26,0.11,5,351,1,
729794038099133444,3BR Oceanfront Placencia Peninsula | Private Pool,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.5658,-88.36633,Entire home/apt,1305,2,21,2025-02-22,0.77,204,358,6,
729797432195043068,Ocean view Condo B1- Pool/Jacuzzi/heart of Town,110307075,Diamante,Belize,Belize Islands,17.916719,-87.963971,Entire home/apt,828,1,2,2025-03-08,0.08,10,327,1,
729800715830910185,Ocean front Condo A2- Pool/Jacuzzi/heart of Town,110307075,Diamante,Belize,Belize Islands,17.916719,-87.963971,Entire home/apt,1057,1,7,2024-05-29,0.41,10,299,4,
729805383046898530,Penthouse Suite A4- Pool/Jacuzzi/heart of Town,110307075,Diamante,Belize,Belize Islands,17.916719,-87.963971,Entire home/apt,1043,1,2,2025-03-15,0.26,10,306,2,
